5.7517 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1280, 800]. Using actual size
23.0351 	EXP 	whitesquare: autoDraw = False
23.0511 	EXP 	whitesquare: autoDraw = False
23.0684 	EXP 	whitesquare: autoDraw = False
23.0844 	EXP 	whitesquare: autoDraw = False
23.1011 	EXP 	whitesquare: autoDraw = False
23.1174 	EXP 	whitesquare: autoDraw = False
23.1346 	EXP 	whitesquare: autoDraw = False
23.1507 	EXP 	whitesquare: autoDraw = False
23.1679 	EXP 	whitesquare: autoDraw = False
23.1839 	EXP 	whitesquare: autoDraw = False
23.2013 	EXP 	whitesquare: autoDraw = False
23.2177 	EXP 	whitesquare: autoDraw = False
23.2345 	EXP 	whitesquare: autoDraw = False
23.2508 	EXP 	whitesquare: autoDraw = False
23.2684 	EXP 	whitesquare: autoDraw = False
23.2846 	EXP 	whitesquare: autoDraw = False
23.3016 	EXP 	whitesquare: autoDraw = False
23.3179 	EXP 	whitesquare: autoDraw = False
23.3344 	EXP 	whitesquare: autoDraw = False
23.3506 	EXP 	whitesquare: autoDraw = False
23.3678 	EXP 	whitesquare: autoDraw = False
23.3840 	EXP 	whitesquare: autoDraw = False
23.4016 	EXP 	whitesquare: autoDraw = False
23.4173 	EXP 	whitesquare: autoDraw = False
23.4346 	EXP 	whitesquare: autoDraw = False
23.4507 	EXP 	whitesquare: autoDraw = False
23.4677 	EXP 	whitesquare: autoDraw = False
23.4841 	EXP 	whitesquare: autoDraw = False
23.5011 	EXP 	whitesquare: autoDraw = False
23.5174 	EXP 	whitesquare: autoDraw = False
23.5344 	EXP 	whitesquare: autoDraw = False
23.5507 	EXP 	whitesquare: autoDraw = False
23.5678 	EXP 	whitesquare: autoDraw = False
23.5841 	EXP 	whitesquare: autoDraw = False
23.6012 	EXP 	whitesquare: autoDraw = False
23.6174 	EXP 	whitesquare: autoDraw = False
23.6345 	EXP 	whitesquare: autoDraw = False
23.6508 	EXP 	whitesquare: autoDraw = False
23.6681 	EXP 	whitesquare: autoDraw = False
23.6842 	EXP 	whitesquare: autoDraw = False
23.7012 	EXP 	whitesquare: autoDraw = False
23.7175 	EXP 	whitesquare: autoDraw = False
23.7346 	EXP 	whitesquare: autoDraw = False
23.7509 	EXP 	whitesquare: autoDraw = False
23.7680 	EXP 	whitesquare: autoDraw = False
23.7842 	EXP 	whitesquare: autoDraw = False
23.8013 	EXP 	whitesquare: autoDraw = False
23.8176 	EXP 	whitesquare: autoDraw = False
23.8348 	EXP 	whitesquare: autoDraw = False
23.8509 	EXP 	whitesquare: autoDraw = False
23.8681 	EXP 	whitesquare: autoDraw = False
23.8842 	EXP 	whitesquare: autoDraw = False
23.9013 	EXP 	whitesquare: autoDraw = False
23.9176 	EXP 	whitesquare: autoDraw = False
23.9346 	EXP 	whitesquare: autoDraw = False
23.9509 	EXP 	whitesquare: autoDraw = False
23.9680 	EXP 	whitesquare: autoDraw = False
23.9843 	EXP 	whitesquare: autoDraw = False
24.0014 	EXP 	whitesquare: autoDraw = False
24.0177 	EXP 	whitesquare: autoDraw = False
24.0346 	EXP 	whitesquare: autoDraw = False
24.0510 	EXP 	whitesquare: autoDraw = False
24.0680 	EXP 	whitesquare: autoDraw = False
24.0843 	EXP 	whitesquare: autoDraw = False
24.1014 	EXP 	whitesquare: autoDraw = False
24.1176 	EXP 	whitesquare: autoDraw = False
24.1348 	EXP 	whitesquare: autoDraw = False
24.1511 	EXP 	whitesquare: autoDraw = False
24.1681 	EXP 	whitesquare: autoDraw = False
24.1844 	EXP 	whitesquare: autoDraw = False
24.2014 	EXP 	whitesquare: autoDraw = False
24.2177 	EXP 	whitesquare: autoDraw = False
24.2347 	EXP 	whitesquare: autoDraw = False
24.2514 	EXP 	whitesquare: autoDraw = False
24.2681 	EXP 	whitesquare: autoDraw = False
24.2845 	EXP 	whitesquare: autoDraw = False
24.3014 	EXP 	whitesquare: autoDraw = False
24.3178 	EXP 	whitesquare: autoDraw = False
24.3348 	EXP 	whitesquare: autoDraw = False
24.3511 	EXP 	whitesquare: autoDraw = False
24.3685 	EXP 	whitesquare: autoDraw = False
24.3845 	EXP 	whitesquare: autoDraw = False
24.4016 	EXP 	whitesquare: autoDraw = False
24.4178 	EXP 	whitesquare: autoDraw = False
24.4349 	EXP 	whitesquare: autoDraw = False
24.4512 	EXP 	whitesquare: autoDraw = False
24.4682 	EXP 	whitesquare: autoDraw = False
24.4845 	EXP 	whitesquare: autoDraw = False
24.5015 	EXP 	whitesquare: autoDraw = False
24.5179 	EXP 	whitesquare: autoDraw = False
24.5349 	EXP 	whitesquare: autoDraw = False
24.5513 	EXP 	whitesquare: autoDraw = False
24.5683 	EXP 	whitesquare: autoDraw = False
24.5845 	EXP 	whitesquare: autoDraw = False
24.6016 	EXP 	whitesquare: autoDraw = False
24.6179 	EXP 	whitesquare: autoDraw = False
24.6350 	EXP 	whitesquare: autoDraw = False
24.6512 	EXP 	whitesquare: autoDraw = False
24.6689 	EXP 	whitesquare: autoDraw = False
24.6846 	EXP 	whitesquare: autoDraw = False
24.7017 	EXP 	whitesquare: autoDraw = False
24.7180 	EXP 	whitesquare: autoDraw = False
24.7350 	EXP 	whitesquare: autoDraw = False
24.7513 	EXP 	whitesquare: autoDraw = False
24.7687 	EXP 	whitesquare: autoDraw = False
24.7847 	EXP 	whitesquare: autoDraw = False
24.8017 	EXP 	whitesquare: autoDraw = False
24.8181 	EXP 	whitesquare: autoDraw = False
24.8352 	EXP 	whitesquare: autoDraw = False
24.8514 	EXP 	whitesquare: autoDraw = False
24.8684 	EXP 	whitesquare: autoDraw = False
24.8847 	EXP 	whitesquare: autoDraw = False
24.9017 	EXP 	whitesquare: autoDraw = False
24.9180 	EXP 	whitesquare: autoDraw = False
24.9351 	EXP 	whitesquare: autoDraw = False
24.9514 	EXP 	whitesquare: autoDraw = False
24.9686 	EXP 	whitesquare: autoDraw = False
24.9851 	EXP 	whitesquare: autoDraw = False
25.0025 	EXP 	whitesquare: autoDraw = False
25.0187 	EXP 	whitesquare: autoDraw = False
25.0355 	EXP 	whitesquare: autoDraw = False
25.0518 	EXP 	whitesquare: autoDraw = False
25.0702 	EXP 	whitesquare: autoDraw = False
25.0849 	EXP 	whitesquare: autoDraw = False
25.1018 	EXP 	whitesquare: autoDraw = False
25.1181 	EXP 	whitesquare: autoDraw = False
25.1352 	EXP 	whitesquare: autoDraw = False
25.1515 	EXP 	whitesquare: autoDraw = False
25.1685 	EXP 	whitesquare: autoDraw = False
25.1849 	EXP 	whitesquare: autoDraw = False
25.2020 	EXP 	whitesquare: autoDraw = False
25.2182 	EXP 	whitesquare: autoDraw = False
25.2352 	EXP 	whitesquare: autoDraw = False
25.2515 	EXP 	whitesquare: autoDraw = False
25.2685 	EXP 	whitesquare: autoDraw = False
25.2851 	EXP 	whitesquare: autoDraw = False
25.3019 	EXP 	whitesquare: autoDraw = False
25.3183 	EXP 	whitesquare: autoDraw = False
25.3352 	EXP 	whitesquare: autoDraw = False
25.3516 	EXP 	whitesquare: autoDraw = False
25.3686 	EXP 	whitesquare: autoDraw = False
25.3850 	EXP 	whitesquare: autoDraw = False
25.4021 	EXP 	whitesquare: autoDraw = False
25.4183 	EXP 	whitesquare: autoDraw = False
25.4354 	EXP 	whitesquare: autoDraw = False
25.4520 	EXP 	whitesquare: autoDraw = False
25.4687 	EXP 	whitesquare: autoDraw = False
25.4850 	EXP 	whitesquare: autoDraw = False
25.5020 	EXP 	whitesquare: autoDraw = False
25.5183 	EXP 	whitesquare: autoDraw = False
25.5354 	EXP 	whitesquare: autoDraw = False
25.5517 	EXP 	whitesquare: autoDraw = False
25.5687 	EXP 	whitesquare: autoDraw = False
25.5850 	EXP 	whitesquare: autoDraw = False
25.6021 	EXP 	whitesquare: autoDraw = False
25.6184 	EXP 	whitesquare: autoDraw = False
25.6354 	EXP 	whitesquare: autoDraw = False
25.6517 	EXP 	whitesquare: autoDraw = False
25.6688 	EXP 	whitesquare: autoDraw = False
25.6851 	EXP 	whitesquare: autoDraw = False
25.7027 	EXP 	whitesquare: autoDraw = False
25.7185 	EXP 	whitesquare: autoDraw = False
25.7355 	EXP 	whitesquare: autoDraw = False
25.7518 	EXP 	whitesquare: autoDraw = False
25.7688 	EXP 	whitesquare: autoDraw = False
25.7851 	EXP 	whitesquare: autoDraw = False
25.8022 	EXP 	whitesquare: autoDraw = False
25.8185 	EXP 	whitesquare: autoDraw = False
25.8355 	EXP 	whitesquare: autoDraw = False
25.8518 	EXP 	whitesquare: autoDraw = False
25.8688 	EXP 	whitesquare: autoDraw = False
25.8852 	EXP 	whitesquare: autoDraw = False
25.9022 	EXP 	whitesquare: autoDraw = False
25.9186 	EXP 	whitesquare: autoDraw = False
25.9356 	EXP 	whitesquare: autoDraw = False
25.9519 	EXP 	whitesquare: autoDraw = False
25.9689 	EXP 	whitesquare: autoDraw = False
25.9852 	EXP 	whitesquare: autoDraw = False
26.0024 	EXP 	whitesquare: autoDraw = False
26.0186 	EXP 	whitesquare: autoDraw = False
26.0356 	EXP 	whitesquare: autoDraw = False
26.0519 	EXP 	whitesquare: autoDraw = False
26.0689 	EXP 	whitesquare: autoDraw = False
26.0853 	EXP 	whitesquare: autoDraw = False
26.1023 	EXP 	whitesquare: autoDraw = False
26.1188 	EXP 	whitesquare: autoDraw = False
26.1356 	EXP 	whitesquare: autoDraw = False
26.1520 	EXP 	whitesquare: autoDraw = False
26.1690 	EXP 	whitesquare: autoDraw = False
26.1853 	EXP 	whitesquare: autoDraw = False
26.2024 	EXP 	whitesquare: autoDraw = False
26.2187 	EXP 	whitesquare: autoDraw = False
26.2359 	EXP 	whitesquare: autoDraw = False
26.2520 	EXP 	whitesquare: autoDraw = False
26.2691 	EXP 	whitesquare: autoDraw = False
26.2853 	EXP 	whitesquare: autoDraw = False
26.3024 	EXP 	whitesquare: autoDraw = False
26.3187 	EXP 	whitesquare: autoDraw = False
26.3357 	EXP 	whitesquare: autoDraw = False
26.3521 	EXP 	whitesquare: autoDraw = False
26.3691 	EXP 	whitesquare: autoDraw = False
26.3855 	EXP 	whitesquare: autoDraw = False
26.4024 	EXP 	whitesquare: autoDraw = False
26.4027 	EXP 	Sound  started
27.9040 	EXP 	Sound  stopped
27.9198 	EXP 	whitesquare: autoDraw = False
27.9198 	EXP 	blank: autoDraw = False
27.9198 	EXP 	close_text: autoDraw = False
27.9198 	EXP 	blank: autoDraw = False
27.9198 	EXP 	gaze_text: autoDraw = True
31.9053 	DATA 	wsqS
31.9213 	EXP 	gaze_text: autoDraw = False
31.9213 	EXP 	left: autoDraw = True
31.9213 	EXP 	whitesquare: autoDraw = True
31.9386 	EXP 	whitesquare: autoDraw = False
31.9547 	EXP 	whitesquare: autoDraw = False
31.9718 	EXP 	whitesquare: autoDraw = False
31.9880 	EXP 	whitesquare: autoDraw = False
32.0051 	EXP 	whitesquare: autoDraw = False
32.0214 	EXP 	whitesquare: autoDraw = False
32.0384 	EXP 	whitesquare: autoDraw = False
32.0549 	EXP 	whitesquare: autoDraw = False
32.0718 	EXP 	whitesquare: autoDraw = False
32.0881 	EXP 	whitesquare: autoDraw = False
32.1051 	EXP 	whitesquare: autoDraw = False
32.1215 	EXP 	whitesquare: autoDraw = False
32.1385 	EXP 	whitesquare: autoDraw = False
32.1548 	EXP 	whitesquare: autoDraw = False
32.1718 	EXP 	whitesquare: autoDraw = False
32.1881 	EXP 	whitesquare: autoDraw = False
32.2052 	EXP 	whitesquare: autoDraw = False
32.2215 	EXP 	whitesquare: autoDraw = False
32.2386 	EXP 	whitesquare: autoDraw = False
32.2549 	EXP 	whitesquare: autoDraw = False
32.2719 	EXP 	whitesquare: autoDraw = False
32.2882 	EXP 	whitesquare: autoDraw = False
32.3052 	EXP 	whitesquare: autoDraw = False
32.3215 	EXP 	whitesquare: autoDraw = False
32.3386 	EXP 	whitesquare: autoDraw = False
32.3552 	EXP 	whitesquare: autoDraw = False
32.3720 	EXP 	whitesquare: autoDraw = False
32.3883 	EXP 	whitesquare: autoDraw = False
32.4053 	EXP 	whitesquare: autoDraw = False
32.4216 	EXP 	whitesquare: autoDraw = False
32.4386 	EXP 	whitesquare: autoDraw = False
32.4549 	EXP 	whitesquare: autoDraw = False
32.4721 	EXP 	whitesquare: autoDraw = False
32.4883 	EXP 	whitesquare: autoDraw = False
32.5054 	EXP 	whitesquare: autoDraw = False
32.5217 	EXP 	whitesquare: autoDraw = False
32.5387 	EXP 	whitesquare: autoDraw = False
32.5550 	EXP 	whitesquare: autoDraw = False
32.5720 	EXP 	whitesquare: autoDraw = False
32.5883 	EXP 	whitesquare: autoDraw = False
32.6054 	EXP 	whitesquare: autoDraw = False
32.6217 	EXP 	whitesquare: autoDraw = False
32.6387 	EXP 	whitesquare: autoDraw = False
32.6552 	EXP 	whitesquare: autoDraw = False
32.6721 	EXP 	whitesquare: autoDraw = False
32.6884 	EXP 	whitesquare: autoDraw = False
32.7054 	EXP 	whitesquare: autoDraw = False
32.7219 	EXP 	whitesquare: autoDraw = False
32.7389 	EXP 	whitesquare: autoDraw = False
32.7557 	EXP 	whitesquare: autoDraw = False
32.7579 	DATA 	Keypress: escape
33.0419 	EXP 	window1: mouseVisible = True
